repository,revision,path,line,reference
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,110991,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,110996,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111000,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111005,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111008,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111037,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111163,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111168,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111172,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111177,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111180,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111190,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111201,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\qlip\\run\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111202,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\qlip\\run\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111222,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111227,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111231,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111236,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111239,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111249,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111256,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_a\\package.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111257,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_b\\package.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111258,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_a\\startup_pkg_a_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111259,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_b\\startup_pkg_b_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111262,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\run_a\\startup_probe_a_run
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111263,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\run_b\\startup_probe_b_run
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111269,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111274,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111278,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111283,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111286,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111306,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111311,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111316,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111320,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111321,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111322,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111477,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111478,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111479,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111482,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\tests\fakes\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111502,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111503,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111504,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111507,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\tests\fakes\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111509,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\tmp_probe_check\startup\probe_outputs\qlip\run\artifacts\qlip\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111510,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\tmp_probe_check\startup\probe_outputs\qlip\run\artifacts\qlip\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111523,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111524,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111525,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111528,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\tests\fakes\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111530,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\tmp_probe_check\startup\probe_outputs\spp\pkg_a\startup_pkg_a_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop.txt,111531,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\tmp_probe_check\startup\probe_outputs\spp\pkg_b\startup_pkg_b_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop_csp_openclaw_repo_guide.md,12,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP`
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop_csp_openclaw_repo_guide.md,178,C:\Users\brown\Documents\GitHub\qlip`
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop_csp_openclaw_repo_guide.md,179,C:\Users\brown\Documents\GitHub\crystal-db`
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,skill_loop_csp_openclaw_repo_guide.md,180,..\SPP-Maker-QLIP`
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/visualise_workflow_artifact.py,235,C:/Users/brown/Documents/GitHub/qlip/src/qlip/visualization/vesta.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/visualise_workflow_artifact.py,551,C:/Users/brown/Documents/GitHub/qlip/src
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/visualise_workflow_artifact.py,1182,C:/Users/brown/Documents/GitHub/SPP-Maker-QLIP/src
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/agentic/visualise_workflow_artifact.py,1600,C:\Users\brown\Documents\GitHub\Crystal-DB
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/experiments/paper_workflow.py,1025,C:\Users\brown\Documents\GitHub\Crystal-DB
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,src/sok_llm_orchestrator/workflow/paper_final_v1.py,61,../Crystal-DB/artifacts/spp_only_oxide_benchmark_v4_taxonomy_fixed/results/paper_workflow_li2feo3/REQUEST.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,651,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.venv\\Scripts\\python.exe -m spp_maker_mcp.server
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_agentic_demo_loop.py,666,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\.venv\\Scripts\\python.exe -m spp_maker_mcp.server
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tests/test_full_100_regularisation_config.py,175,C:\Users\brown\Documents\GitHub\SPP-Maker-QLIP\QLIP_Outputs\SPP\runs\example\spp_root
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,7,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,133,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,138,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,142,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,147,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,150,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,160,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,171,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\qlip\\run\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,172,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\qlip\\run\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,192,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,197,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,201,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,206,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,209,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,219,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,226,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_a\\package.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,227,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_b\\package.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,228,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_a\\startup_pkg_a_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,229,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_b\\startup_pkg_b_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,232,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\run_a\\startup_probe_a_run
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,233,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\run_b\\startup_probe_b_run
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,239,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,244,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,248,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,253,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_probe_results.json,256,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,13,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,139,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,144,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,148,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,153,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,156,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,166,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,177,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\qlip\\run\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,178,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\qlip\\run\\artifacts\\qlip\\solution.cif
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,198,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,203,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,207,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,212,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,215,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,225,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,232,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_a\\package.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,233,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_b\\package.json
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,234,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_a\\startup_pkg_a_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,235,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\pkg_b\\startup_pkg_b_bundle
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,238,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\run_a\\startup_probe_a_run
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,239,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tmp_probe_check\\startup\\probe_outputs\\spp\\run_b\\startup_probe_b_run
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,245,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,250,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,254,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,259,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,262,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,282,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_crystaldb_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,287,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_qlip_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,292,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP\\tests\\fakes\\mcp_spp_server.py
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,296,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,297,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,tmp_probe_check/startup/startup_report.json,298,C:\\Users\\brown\\Documents\\GitHub\\Skill-Loop-CSP
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,data/paper_comparators/crystal_generation_comparators.json,286,s://github.com/lantunes/CrystaLLM/blob/main/BENCHMARKING.md
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,docs/FULL_INTENT_BENCHMARK.md,36,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\scripts\run_text_entrypoint.py --prompt {prompt} --out-dir {out_dir} --seed {seed}
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,docs/FULL_INTENT_BENCHMARK.md,64,C:\Users\brown\Documents\GitHub\Skill-Loop-CSP\scripts\run_text_entrypoint.py --prompt {prompt} --out-dir {out_dir} --seed {seed}
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,docs/paper_comparator_evidence.md,26,s://github.com/lantunes/CrystaLLM/blob/main/BENCHMARKING.md) | 2024 | CSP_from_formula | Perov-5 / Carbon-24 / MP-20 / MPTS-52 | match_rate_n20 | | 20 | needs_manual_check | not_comparable | Official repo documents reproduction steps; exact full-size table values should be rechecked before publication use. |
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,project_context.txt,2,C:\Users\brown\Documents\GitHub\Structured_Crystal_Analyser
