source_repo,source_revision,source_path_or_capability,source_entry_point,source_tests,archive_path,classification,behaviour_parity,data_dependency,external_dependency,notes,recommended_action
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/lmstudio_payloads/10_unknown_tool_suggestion.json,,tests/fixtures/lmstudio_payloads/10_unknown_tool_suggestion.json,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/lmstudio_payloads/11_shapes_unknown_key_dropped.json,,tests/fixtures/lmstudio_payloads/11_shapes_unknown_key_dropped.json,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/lmstudio_payloads/12_validate_request_unknown_key_still_errors.json,,tests/fixtures/lmstudio_payloads/12_validate_request_unknown_key_still_errors.json,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/lmstudio_payloads/13_payload_string_too_long.json,,tests/fixtures/lmstudio_payloads/13_payload_string_too_long.json,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/lmstudio_payloads/14_payload_total_string_bytes.json,,tests/fixtures/lmstudio_payloads/14_payload_total_string_bytes.json,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/spp_visual_candidates/SiO2_polymorph/cristobalite_like.cif,,tests/fixtures/spp_visual_candidates/SiO2_polymorph/cristobalite_like.cif,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/spp_visual_candidates/SiO2_polymorph/quartz_like.cif,,tests/fixtures/spp_visual_candidates/SiO2_polymorph/quartz_like.cif,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/spp_visual_candidates/TiO2_polymorph/rutile_distorted.cif,,tests/fixtures/spp_visual_candidates/TiO2_polymorph/rutile_distorted.cif,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/spp_visual_candidates/TiO2_polymorph/rutile_ref.cif,,tests/fixtures/spp_visual_candidates/TiO2_polymorph/rutile_ref.cif,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/spp_visual_candidates/ZrO2_polymorph/cubic_like.cif,,tests/fixtures/spp_visual_candidates/ZrO2_polymorph/cubic_like.cif,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/fixtures/spp_visual_candidates/ZrO2_polymorph/monoclinic_like.cif,,tests/fixtures/spp_visual_candidates/ZrO2_polymorph/monoclinic_like.cif,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/helpers/__init__.py,,tests/helpers/__init__.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/helpers/solve_test_support.py,,tests/helpers/solve_test_support.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_base_data_build_validate.py,,tests/test_base_data_build_validate.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_base_data_registry.py,,tests/test_base_data_registry.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_cli_writes_real_cif_from_core_result.py,,tests/test_cli_writes_real_cif_from_core_result.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_data_preflight.py,,tests/test_data_preflight.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_distinct_requests_do_not_share_placeholder_output.py,,tests/test_distinct_requests_do_not_share_placeholder_output.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_explicit_charge_preflight.py,,tests/test_explicit_charge_preflight.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_generalized_ordered_occupation.py,,tests/test_generalized_ordered_occupation.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_gurobi_visual_exports.py,,tests/test_gurobi_visual_exports.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_known_assignment_exclusion.py,,tests/test_known_assignment_exclusion.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_boundary_dispatch.py,,tests/test_mcp_boundary_dispatch.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_contract_regressions.py,,tests/test_mcp_contract_regressions.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_examples_validate.py,,tests/test_mcp_examples_validate.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_list_tools_normalization.py,,tests/test_mcp_list_tools_normalization.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_normalization.py,,tests/test_mcp_normalization.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_schema_error_reporting.py,,tests/test_mcp_schema_error_reporting.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_schema_ref_resolution.py,,tests/test_mcp_schema_ref_resolution.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_shapes.py,,tests/test_mcp_shapes.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_solve_preserves_real_cif_output.py,,tests/test_mcp_solve_preserves_real_cif_output.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_tool_metadata.py,,tests/test_mcp_tool_metadata.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_tool_refs.py,,tests/test_mcp_tool_refs.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_mcp_tool_schema.py,,tests/test_mcp_tool_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_multi_scaffold_hypotheses.py,,tests/test_multi_scaffold_hypotheses.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_nasicon_demo_finalizer_schema.py,,tests/test_nasicon_demo_finalizer_schema.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_nasicon_ordered_orbit_runner.py,,tests/test_nasicon_ordered_orbit_runner.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_ordered_orbits.py,,tests/test_ordered_orbits.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_path_guardrails.py,,tests/test_path_guardrails.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_placeholder_detection_guard.py,,tests/test_placeholder_detection_guard.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_record_identity_gate.py,,tests/test_record_identity_gate.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_registry_catalog.py,,tests/test_registry_catalog.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_runtime_objective_contract.py,,tests/test_runtime_objective_contract.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_scaffold_registry.py,,tests/test_scaffold_registry.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_smoke_preparation_import.py,,tests/test_smoke_preparation_import.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_solve_failure_does_not_return_fake_cif.py,,tests/test_solve_failure_does_not_return_fake_cif.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_solve_output_text.py,,tests/test_solve_output_text.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_solve_result_serialization.py,,tests/test_solve_result_serialization.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_solve_smoke.py,,tests/test_solve_smoke.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_solve_success_returns_non_placeholder_cif.py,,tests/test_solve_success_returns_non_placeholder_cif.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_solve_time_limit_incumbent_handling.py,,tests/test_solve_time_limit_incumbent_handling.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_spp_e2e_benchmark.py,,tests/test_spp_e2e_benchmark.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_spp_periodic.py,,tests/test_spp_periodic.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_spp_unordered_periodic.py,,tests/test_spp_unordered_periodic.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_top_k_adjacent_contracts.py,,tests/test_top_k_adjacent_contracts.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_top_k_occupation.py,,tests/test_top_k_occupation.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tests/test_validate_request.py,,tests/test_validate_request.py,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/audit_spp_objective.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/Get_Constraint_Data.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/Offline_data_prep.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/__init__.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/fit_beta_pairs.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/fuse_units_gen.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/get_Shopping.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/make_srtio3_pots.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/__init__.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/api.py,Python API,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/chem_registry.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/generate.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/grid_snap.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/motif_extract.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/mp_miner.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/prototypes.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/viz.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/motifs/viz_all.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/generators/sources/mp_miner.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,tools/mcp_generate_examples.py,,source repository tests,,HISTORICAL_NOT_SELECTED_SYSTEM,ABSENT,,,No direct archive mapping; retained as source evidence/supporting material,review when restoring the associated operational surface
qlip,a619ab379c62b5edefd6bb00076267e149f283ce,what_to_keep.txt,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,.gitattributes,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,.gitignore,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,TICKETS.MD,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/assets/README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/assets/hull_reference_bundles.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/assets/property_target_bundles.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/assets/reference_cif_bundles.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/atomgpt_property/README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/atomgpt_property/property_targets.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/chemeleon_chemical_spaces/README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/chemeleon_chemical_spaces/chemical_spaces.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/mp20_subset/README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/mp20_subset/targets.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/mpts52_subset/README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/dataset_replicas/mpts52_subset/targets.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/e2e_text_prompts/e2e_prompts_v1.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_advanced_validation/PAPER_16_MANIFEST.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_advanced_validation/PAPER_6_DFT_MANIFEST.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_advanced_validation/README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_targets/README.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_targets/comparator_values_v1.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_targets/generated_manifest.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_targets/generated_manifest.warnings.txt,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_targets/paper_targets_v1.csv,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Structured_Crystal_Analyser,e5b291312151f34949a5e6ef0f43bebfeb752bc9,benchmarks/paper_targets/reference_cifs/generated_challenge_baceo3_perovskite.cif,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
